# # masses,tags,x,y,z,vx,vy,vz,ax,ay,az
1.988999999999999902e+30,1.000000000000000000e+00,-7.910616462467689416e+04,-4.435609355166316382e+05,0.000000000000000000e+00,8.798226253117708007e-02,-1.597351511210887143e-02,0.000000000000000000e+00,3.137318663122845356e-09,1.741859169305306181e-08,0.000000000000000000e+00
5.972000000000000327e+24,2.000000000000000000e+00,2.634664458112550354e+10,1.477298561189858093e+11,0.000000000000000000e+00,-2.930286674054103059e+04,5.320047146347119451e+03,0.000000000000000000e+00,-1.044897324338804221e-03,-5.801336047803505765e-03,0.000000000000000000e+00
