# # masses,tags,x,y,z,vx,vy,vz,ax,ay,az
1.988999999999999902e+30,1.000000000000000000e+00,-3.800732085764624644e+05,2.567261826377365505e+05,0.000000000000000000e+00,-4.950762680757043316e-02,-7.333307376017392243e-02,0.000000000000000000e+00,1.413730846251080834e-08,-9.583611445258070716e-09,0.000000000000000000e+00
5.972000000000000327e+24,2.000000000000000000e+00,1.265849986367357330e+11,-8.550374703055105591e+10,0.000000000000000000e+00,1.648872567318443544e+04,2.442389211469959628e+04,0.000000000000000000e+00,-4.708490711978230783e-03,3.191862552682233917e-03,0.000000000000000000e+00
