# # masses,tags,x,y,z,vx,vy,vz,ax,ay,az
1.988999999999999902e+30,1.000000000000000000e+00,4.048704844589296263e+05,-2.046319253091708233e+05,0.000000000000000000e+00,4.057155501924650937e-02,7.922219017165420263e-02,0.000000000000000000e+00,-1.556851121030474642e-08,7.901886626963947689e-09,0.000000000000000000e+00
5.972000000000000327e+24,2.000000000000000000e+00,-1.348438368367066040e+11,6.815353306094200897e+10,0.000000000000000000e+00,-1.351252895734782032e+04,-2.638528738302407146e+04,0.000000000000000000e+00,5.185158874296071779e-03,-2.631756949268467503e-03,0.000000000000000000e+00
