# # masses,tags,x,y,z,vx,vy,vz,ax,ay,az
1.000000000000000056e-01,1.000000000000000000e+01,-7.213824261343027011e-02,-9.924249630523531707e-01,7.678408422117418697e-01,-1.024045495509731118e+00,-3.220971231905580545e-01,-4.310811948501951374e-01,3.987370754376210469e-01,1.280672730781859281e+00,-9.467424651105421640e-01
1.000000000000000056e-01,1.100000000000000000e+01,9.868607225733055932e-02,-1.605141704241004108e+00,5.911946851066438580e-01,1.485774840435703403e+00,-4.187056535372672972e-01,9.994212908312625210e-01,-5.080175543883961309e-01,2.323682144684394490e+00,-4.447474317085443191e-02
1.000000000000000056e-01,1.200000000000000000e+01,4.876248984990821378e-01,5.221999756895637779e-01,8.252920976894612126e-01,1.547901343198488489e+00,-1.087279103312833506e+00,1.970945728326083835e+00,-4.387948009185582698e+00,7.578339455363550803e-01,1.571501421222002648e+00
1.000000000000000056e-01,1.300000000000000000e+01,3.394868851908687812e-01,1.165369064497616236e+00,-4.213124593577876054e-01,3.979644893600470246e-01,-5.461030766995628172e-01,-6.561274599425319376e-02,4.175198441738713906e-01,-1.487977734389846374e+00,1.767647401638046123e+00
1.000000000000000056e-01,1.400000000000000000e+01,4.658183179288733627e-02,-1.146588507491600045e-01,4.061803194958896190e-01,-5.404114631119165679e-01,-3.715449085347447000e-01,-5.470049324895076559e-01,1.573199083907523610e+00,-4.938562254032190957e+00,-4.718014076974781368e+00
1.000000000000000056e-01,1.500000000000000000e+01,-6.957108312675923667e-01,-7.491925453422569881e-01,1.120628701711879616e-01,1.360649757421672490e-01,-2.004535076594062271e-01,7.644161058209453241e-01,1.392620897546704928e+00,1.315835440846455429e+00,5.451547567759588153e-01
1.000000000000000056e-01,1.600000000000000000e+01,-1.706136171053761197e-01,4.851329418006919414e-02,2.379649792930697283e-01,9.877396704525751581e-01,1.266738970954771615e+00,2.094795510771184421e+00,5.096718979845223707e+00,-6.634696675644909947e-01,2.080878413345974121e+00
1.000000000000000056e-01,1.700000000000000000e+01,-4.536255818180360277e-01,-8.729200597153146113e-01,-1.706508922792186800e+00,7.807404210111591469e-01,1.150052904384689878e+00,-1.104333356608139916e+00,5.233275828275960606e-01,1.401238912306484119e+00,9.650274260039398699e-01
1.000000000000000056e-01,1.800000000000000000e+01,2.573218096807102784e-01,2.895391516959869849e-01,5.204291640361822235e-01,-2.116050967660571214e+00,2.220632126252241878e-01,1.468027456313005241e-01,1.168345607648242135e+00,-9.797379074862366810e-01,-7.447636029754552967e-01
1.000000000000000056e-01,1.900000000000000000e+01,8.845796684481418426e-01,8.789018352399807776e-01,2.664914727212092105e-01,-2.064645661602416415e-01,5.809636689416771693e-01,2.175595027755785615e+00,-2.124337068461070288e+00,-3.178846188331262645e+00,1.138913744653370808e+00
1.000000000000000056e-01,2.000000000000000000e+01,-3.405302577965511057e-01,5.930136769279509279e-01,1.589010705673679746e+00,1.098362424715143559e+00,-7.199263931045133402e-01,7.614956606006235695e-01,7.451355765515751406e-01,-8.954257836396523063e-01,-1.699617697387443949e+00
1.000000000000000056e-01,2.100000000000000000e+01,-7.440817567574357083e-01,-2.840109208459444812e-01,-1.150357816372464592e+00,-1.724922203269800614e+00,8.371864028184086148e-01,5.269158915059832804e-01,5.440512489581398464e-02,3.263824296513905820e-01,6.771516977601899079e-01
1.000000000000000056e-01,2.200000000000000000e+01,-1.600448693913386400e+00,4.912696533178686348e-03,8.338051868808453726e-01,2.634543376112611912e-01,-1.755043857445937938e+00,-1.588094775063901565e-01,1.486633499345318743e+00,1.065111625341236129e-01,-2.847798754769343410e-01
1.000000000000000056e-01,2.300000000000000000e+01,8.499301420213657421e-01,6.459636253353466806e-01,3.872249215635539255e-01,8.392096146067382079e-02,-1.763676074185310805e+00,-2.101380894181378078e+00,1.605133117292627809e-01,-7.492831575698587487e-01,5.089135901814096918e+00
1.000000000000000056e-01,2.400000000000000000e+01,6.174754899226649885e-01,-1.969129322116847658e-01,1.112850164540628156e-01,-7.433507495155276812e-02,-1.105405657289461330e-01,2.810167079116555833e+00,-1.555817615216578131e+00,1.843019335750972543e+00,2.450247887663377977e+00
1.000000000000000056e-01,2.500000000000000000e+01,5.525654934704888888e-01,2.263286528725132890e-03,-8.503715838929728488e-01,7.897024566763852782e-01,1.637027616286891751e+00,-9.048622806368340488e-01,-3.333703585779825285e-01,3.207076380358786505e-01,1.504465589207299558e+00
1.000000000000000056e-01,2.600000000000000000e+01,-9.236440700702990281e-01,9.744433312044028031e-03,-1.544443844847205094e+00,6.818489806083912752e-01,5.761125666645744436e-01,-6.407026507129236215e-02,5.287910537515807530e-01,-3.614654083744947011e-01,1.463141173926002070e+00
1.000000000000000056e-01,2.700000000000000000e+01,5.823095719749248333e-01,3.697528309297282711e-01,1.347602606597816943e-01,-4.403074861627482850e-01,1.056503536334550297e+00,1.532651401378972045e+00,-1.655916438054298778e+00,-1.346219528952570021e+00,-6.606680028645568470e-01
1.000000000000000056e-01,2.800000000000000000e+01,-2.528068418033802001e+00,3.317530597823654115e-01,-2.146605138950570257e-01,-1.143951160385421328e+00,7.940098339267759320e-01,-1.349704132006579682e+00,1.245366869069984395e+00,-1.722130431647949655e-01,2.056478219176466060e-01
1.000000000000000056e-01,2.900000000000000000e+01,1.177431002591644432e-01,1.343984600630626414e+00,-2.021067326201369863e+00,-1.358164699681607024e+00,1.020099482206574537e+00,8.160296342566204508e-01,2.941011353632208038e-04,-5.817637850534610466e-01,9.735504861057076020e-01
1.000000000000000056e-01,3.000000000000000000e+01,5.322127744077154166e-01,1.332379057709838666e+00,1.009352748236139186e-01,7.194222260848981421e-01,1.522995434510358292e-01,1.835552750751864526e+00,9.326807834271978459e-01,-2.848505518164073269e+00,4.331343692688292890e+00
1.000000000000000056e-01,3.100000000000000000e+01,8.299803891032409009e-02,-2.052582852260521062e-01,3.561712183323313963e-01,1.067430708129665451e+00,1.594990054124639511e-01,1.437038391414249827e-01,-1.002960542267061328e+00,9.307252105197468595e+00,4.453095804577466232e+00
1.000000000000000056e-01,3.200000000000000000e+01,8.179585211462286898e-01,1.066234631190187132e+00,1.524462082251684558e+00,1.121955141709019221e+00,-6.020583743987144576e-01,3.559675768028560672e-01,-4.761940876560385449e-01,-1.177214298667745629e+00,-1.512510053633215001e+00
1.000000000000000056e-01,3.300000000000000000e+01,-1.366744931943610908e+00,7.951607614465234786e-01,-1.664434313631278695e+00,1.957231024093153693e-01,8.180385872149101845e-01,-1.055470685897696853e-01,7.182575503352174318e-01,-5.827900565044389358e-01,6.823580268156451689e-01
1.000000000000000056e-01,3.400000000000000000e+01,1.563391479603721601e+00,-7.973881129398362466e-01,-1.372841530831149515e-02,-1.006386559793809976e+00,-2.887006186955126119e-01,4.722963942164736806e-01,-1.418293234054547769e+00,1.401384207802686799e+00,2.428289581856466484e-01
1.000000000000000056e-01,3.500000000000000000e+01,3.778384896900279233e-01,1.203645149061339792e-01,-6.497160272404406411e-04,1.380179457192969306e+00,1.117414008762702693e+00,1.426006222796764922e+00,1.476776614290457035e+00,1.640377243113151362e+00,2.442578161392757075e+00
1.000000000000000056e-01,3.600000000000000000e+01,4.080016540760710853e-01,4.603923958923505227e-02,-1.413790482379081892e+00,9.047656887458757069e-01,-1.422992954821024947e+00,-8.238036132477858375e-01,-6.034586583122428238e-02,-1.608716818536785331e-01,1.422507354771800125e+00
1.000000000000000056e-01,3.700000000000000000e+01,1.079821659327829808e+00,-5.671960409173057993e-01,4.747310889040742832e-01,-4.065218964666765800e-01,-1.327081116815919559e+00,2.861223818670022290e-01,-1.937031086612471587e+00,1.820576067593043135e+00,-6.234548173826111039e-01
1.000000000000000056e-01,3.800000000000000000e+01,-1.216278831782170222e+00,-6.908852895604111755e-01,-1.283073463100285361e+00,1.063719729575709705e+00,7.322480935737878394e-01,-1.267631087215142394e+00,9.871156884389599151e-01,9.226467816500402153e-01,8.152303193188376040e-01
1.000000000000000056e-01,3.900000000000000000e+01,-1.794845848669814004e+00,-1.279515136277501020e+00,-2.832173636685657026e-01,7.200134397451273260e-01,-1.034462078137605046e+00,1.504620973702516906e+00,8.298459872975298968e-01,6.980978558251768051e-01,1.376725817840279698e-01
1.000000000000000056e-01,4.000000000000000000e+01,-1.258351741319854611e+00,8.941940630714140248e-01,-2.459152585136316294e+00,1.411648455396094848e+00,4.511250839509594601e-01,-1.772401174936070634e+00,3.961796667505211866e-01,-3.418151096408630352e-01,8.927983799101809614e-01
1.000000000000000056e-01,4.100000000000000000e+01,1.264930874142487394e+00,-1.091961672275810091e+00,1.095252923147006063e+00,-6.659829810467429168e-01,5.542725446254007649e-01,1.010353961092502084e+00,-1.094489768283104736e+00,1.172803789915431771e+00,-8.653117826906869814e-01
1.000000000000000056e-01,4.200000000000000000e+01,-2.733978347333236858e-01,5.900334691374884422e-01,8.631161376694289622e-01,-2.333466047325077231e+00,-7.415312855945570547e-01,-4.127770463249017530e-01,1.437766795711236112e+00,-1.777303798969293025e+00,-1.237218858321883275e+00
1.000000000000000056e-01,4.300000000000000000e+01,-1.160374561222365486e+00,-2.520622906058698764e-01,-8.851712676861609452e-01,2.988921288468213144e-01,-1.194170915393105159e-01,-6.374910520531403002e-02,1.047622370882812293e+00,4.085140379394644472e-01,-7.780820555909076508e-03
1.000000000000000056e-01,4.400000000000000000e+01,2.005135436696894868e-01,2.347800365124591337e+00,3.995220715666887856e-01,3.719169294527455150e-01,3.962280287200236062e-01,9.473512879665135777e-02,1.147703784432141556e-02,-1.357170630639404685e+00,-1.474788570691656642e-01
1.000000000000000056e-01,4.500000000000000000e+01,-3.223071122376015563e-01,3.666420327686899516e-01,8.341824125185348660e-02,5.568049276029141126e-01,-1.455008247168822377e+00,1.058517755285260931e-01,2.282364772072136727e+00,-1.869272621719108241e+00,1.451921023568283342e+00
1.000000000000000056e-01,4.600000000000000000e+01,8.148428443701981605e-01,6.309463310626043375e-01,9.651409908344843469e-01,1.422985353105089557e+00,-8.585038817650647580e-01,3.039934408280586808e-01,-2.227494272688718358e+00,-1.304992478657366117e+00,-2.858666750583143124e+00
1.000000000000000056e-01,4.700000000000000000e+01,4.687377040546856222e-01,-3.779484849342269470e-01,9.519013481954070599e-01,1.032792131864247454e-01,1.982123464628483545e+00,1.584827643523471830e+00,-2.127516004079544221e+00,2.435707534857205037e+00,-4.652490992615312848e+00
1.000000000000000056e-01,4.800000000000000000e+01,-3.148330319208866857e-01,-5.727092044249605385e-01,-1.718470218678601391e+00,2.866604914549518157e-01,-2.456466903542475322e+00,9.360840830759876718e-01,-4.997352410651406673e-02,-1.916321173746216577e-01,1.268781803511075168e+00
1.000000000000000056e-01,4.900000000000000000e+01,3.001000330421658702e-01,-3.877298581050724890e-01,6.890233657142337265e-01,2.654961957979479426e+00,-4.170210619330985136e-01,-2.093917837169422924e+00,5.761673022958272661e+00,9.287081279972749570e+00,-9.482660957139564806e-01
1.000000000000000056e-01,5.000000000000000000e+01,-8.549314540567021226e-02,-1.326415347549494417e+00,6.884059128977394471e-01,1.482199947097682990e+00,-1.153334529962688926e+00,3.414982663614000713e-01,7.430182978273144334e-01,1.956405152786831136e+00,-4.729769443439534871e-01
1.000000000000000056e-01,5.100000000000000000e+01,1.310311314965101559e+00,8.252565680978797558e-02,-1.707358037528261319e+00,-8.454414403189806082e-01,-1.155687426490925040e-01,-1.176425275455328379e+00,-6.414103638352214309e-01,-2.724477261666875538e-01,1.019132790706813285e+00
1.000000000000000056e-01,5.200000000000000000e+01,-4.439806069656966891e-01,1.359159291492235411e-01,6.641811152003416208e-01,3.104463307481110726e-02,2.098826557435679696e+00,8.871681465864589278e-02,2.805432567405752753e+00,-1.736184185638940169e+00,-1.617748449297689461e+00
1.000000000000000056e-01,5.300000000000000000e+01,-4.700011506753117296e-01,-1.670913528167558282e-01,5.315481849383182356e-01,1.831956800381708383e+00,8.408406258711791370e-01,-1.998512446629972517e-01,4.825429010169730581e+00,1.987032253909049917e+00,-5.769865982202164734e-01
1.000000000000000056e-01,5.400000000000000000e+01,4.307704217929232970e-01,-6.983842449003196950e-01,1.819906376338602083e+00,-1.248943854102624457e-01,4.887256619152161585e-01,-8.820831959362368524e-01,-5.745377007322229890e-01,8.760902239575918404e-01,-1.562167831616605662e+00
1.000000000000000056e-01,5.500000000000000000e+01,1.432267320111344056e+00,-7.251193097926915410e-02,8.064771252184401926e-03,1.069120296663295555e+00,9.312110782296392775e-02,-8.915500162888727320e-02,-3.186514139483228369e+00,1.245728552585945170e+00,-2.685352539692406615e-01
1.000000000000000056e-01,5.600000000000000000e+01,1.972326295455572476e+00,4.760870154480611322e-02,-1.318412221687677910e+00,-2.414870105841767089e-01,-5.075859921453179657e-01,1.135505828625660518e+00,-1.068655178719195131e+00,-1.105593942325610451e-01,7.024367381767214757e-01
1.000000000000000056e-01,5.700000000000000000e+01,1.402752189414490092e+00,8.857538235802588922e-01,1.648521039537116373e+00,1.806432689198059549e+00,9.357485679667444378e-01,-1.178596904933449707e+00,-1.182013203032113768e+00,-4.645854580469671591e-01,-1.235485969560296438e+00
1.000000000000000056e-01,5.800000000000000000e+01,-5.950132278987353418e-01,1.562951863527614504e+00,-3.247187693274901088e-01,4.287098182654064948e-01,2.727556778338405263e-01,-1.211891137056187784e+00,9.100189376677937370e-01,-1.171503723917970197e+00,3.838797443295215994e-01
1.000000000000000056e-01,5.900000000000000000e+01,2.064932261268099367e+00,1.601749004706244373e+00,2.836834316964007008e-01,1.158349545126822422e+00,1.985906593293900735e-01,-5.065226198304081384e-01,-1.033147042888354239e+00,-8.156780886174375134e-01,-1.821222873974364664e-01
1.000000000000000056e-01,6.000000000000000000e+01,1.693767769850254457e+00,2.537041209151450483e-01,1.194478178388076045e-01,3.167970600034494266e-01,2.051569299841849922e-02,4.372047858572192802e-01,-2.654980410853839068e+00,-7.267215201738826957e-01,-2.308422838351726070e-01
1.000000000000000056e-01,6.100000000000000000e+01,2.053968740181721486e+00,-7.797148528041139004e-01,-1.838138548705877895e+00,2.398640810798872702e-01,3.740232170013320645e-01,-1.003931607072865217e+00,-8.251903678450950297e-01,2.787067981453839605e-01,6.708600985663323302e-01
1.000000000000000056e-01,6.200000000000000000e+01,-6.688857506150093224e-01,2.534270225448086222e+00,7.532373235074539819e-01,-1.234078389199200557e-02,-2.989813463383814499e-02,-3.513309203926022750e-01,4.629519741086131623e-01,-9.712961116512052184e-01,-2.545279956417533795e-01
1.000000000000000056e-01,6.300000000000000000e+01,5.554184462280189472e-01,1.338265347930266636e+00,2.217573471944664643e-01,-8.908112365812931310e-01,1.122468450236030924e+00,-9.039811546709292100e-02,-1.532132357089029506e+00,-2.494788653597154848e+00,-4.967710639951904206e+00
1.000000000000000056e-01,6.400000000000000000e+01,-6.650500945270809705e-01,-9.504001353808043673e-01,2.570155389455120343e+00,9.309909675443173160e-01,-2.698736850735937054e+00,-1.933883172704384534e-01,4.103327063237056649e-01,4.964678786399339128e-01,-9.781385205105604941e-01
1.000000000000000056e-01,6.500000000000000000e+01,1.551077719449162617e-01,-3.429462887450203112e-01,2.475762248261273779e+00,1.698060744509966691e+00,1.239614781544116306e+00,4.068962373576230362e-01,-1.076475578720936521e-01,2.031539573055498038e-01,-1.464866935492479261e+00
1.000000000000000056e-01,6.600000000000000000e+01,3.950182636697571747e-01,5.670753531175103390e-01,8.673431490810159517e-01,2.747262452100494579e-01,-9.194786919767571343e-01,-1.452150868252429561e+00,5.343796585808316735e+00,-4.362805324963725084e+00,-7.218452098601165545e+00
1.000000000000000056e-01,6.700000000000000000e+01,1.200928432552136327e+00,-1.058830697222144845e+00,-1.671943937196975538e+00,-4.589044650398498015e-02,1.449046488716882575e+00,9.996478081373502134e-01,-3.788937745386179445e-01,7.428134000597057529e-01,6.727495527490812144e-01
1.000000000000000056e-01,6.800000000000000000e+01,-2.512090718191966054e-01,-2.767026744538523750e-02,1.108199751782616982e+00,2.018513021667935892e-01,7.066111925031957064e-01,-1.162266722334324598e+00,1.110671571642808830e+00,9.239594789219332527e-02,-2.172635068310035056e+00
1.000000000000000056e-01,6.900000000000000000e+01,2.160443587828406287e+00,-3.474676865458623531e-01,-4.488784607558001793e-01,1.222305219551604427e+00,1.290916047804549383e+00,-1.291932771735968336e-02,-1.522274756531402984e+00,4.243354333581210724e-01,4.071321092892025706e-01
1.000000000000000056e-01,7.000000000000000000e+01,1.190480782148205963e+00,1.355267745556716141e+00,-2.725544425534011106e-01,-1.143879911133325322e+00,-7.732604435934335718e-02,1.302962775448527899e-01,-1.603642391734094730e+00,-1.504961325808279238e+00,4.102559979218994290e-01
1.000000000000000056e-01,7.100000000000000000e+01,1.435308397529123370e-01,-9.820206215030917729e-01,-1.331137755750504970e-01,-1.227455183408372230e+00,9.054175860767088579e-01,-1.852637660460265678e+00,-2.892793907489374719e-03,1.793416900693526994e+00,1.004129521415657367e+00
1.000000000000000056e-01,7.200000000000000000e+01,-4.677345908420911247e-01,-2.039680495768713797e+00,3.772038656765461795e-01,1.343456796551060206e+00,1.131476720062371655e+00,-1.314186899078552795e+00,4.601451344402429644e-01,1.358187954329808544e+00,-5.146532773505704123e-02
1.000000000000000056e-01,7.300000000000000000e+01,-1.499118412491665442e+00,3.991981495935572610e-01,-7.664333670371811791e-02,8.436002169774280413e-01,-4.693491037054366988e-01,1.815993429631542477e-01,1.001062240318892460e+00,-4.378928427183444438e-01,2.838885477004655655e-01
1.000000000000000056e-01,7.400000000000000000e+01,2.564451422761507171e+00,1.816574778473529994e+00,-8.537774809996121483e-01,1.592635166480904085e-01,1.588910772703398810e-01,5.363926964282734744e-01,-6.151043973496974626e-01,-5.452189766297410589e-01,3.635097946633542576e-01
1.000000000000000056e-01,7.500000000000000000e+01,-3.536274054217171114e-01,2.397243644332303969e+00,-1.066999857824611153e+00,-6.364794198049916751e-01,6.541263827041634560e-01,4.588272265872190281e-01,2.581915870382106570e-01,-9.572856686494005674e-01,4.964470050226101883e-01
1.000000000000000056e-01,7.600000000000000000e+01,2.995215021552450896e-01,1.036827093618716056e+00,-6.142160482561706547e-02,-2.824664657946333590e-01,-1.785167357349442874e+00,-4.310362230973873721e-01,1.278384442683524469e+00,-1.190173425240817373e+00,6.360952075474123335e-01
1.000000000000000056e-01,7.700000000000000000e+01,5.097906143836274939e-01,2.687977662380539035e-01,-4.740482664032253518e-02,4.921047552823520910e-01,-2.199206540922126613e-02,9.875329717140899355e-01,-6.510822676036938095e-01,-6.545028608624098299e-01,4.200138332923808449e+00
1.000000000000000056e-01,7.800000000000000000e+01,9.781759645526472147e-01,-3.573177245823903614e-01,-2.056952976028792346e+00,-5.850320859103749216e-01,-6.340125439248820438e-01,9.560208969224928133e-01,-3.100247734714551284e-01,1.678917147183586756e-01,1.276805763035538055e+00
1.000000000000000056e-01,7.900000000000000000e+01,3.487267941991449849e-01,-2.855389988286119451e-01,6.901598358864744487e-01,1.061191538351708541e+00,4.343443645620574944e-01,-2.671281609131449297e+00,-1.232084831472266995e+00,-4.276583420846876926e+00,-2.758276840950659725e+00
1.000000000000000056e-01,8.000000000000000000e+01,-2.717302315005960534e-01,-5.873089295509683477e-02,1.627444409184773733e+00,1.028351374025068932e+00,-1.117941817482028810e+00,-1.177150326869329522e+00,6.896973525676467487e-01,4.216373328313526014e-02,-2.194876780131596927e+00
1.000000000000000056e-01,8.100000000000000000e+01,-1.234669117250719150e+00,-2.250796517745449421e+00,-1.348191120945934518e+00,-1.563899001011683110e+00,1.002028610683539878e+00,-1.413641781144709064e+00,3.315267734865659510e-01,7.212227918405718086e-01,3.766818952271079879e-01
1.000000000000000056e-01,8.200000000000000000e+01,1.186884827678448495e+00,-2.676204487880960714e-02,1.485756940413177074e-01,-7.424721244673790355e-03,1.195897856025605277e+00,-6.195122279858428227e-01,-1.100112351326604898e+00,4.488064196953601148e-01,-7.560140521385244616e-01
1.000000000000000056e-01,8.300000000000000000e+01,-1.995388031729837586e+00,-1.633724345025866054e+00,6.694220417168309512e-01,-1.167345447896000810e+00,5.795495567856858710e-01,1.069392129687174037e-01,7.583467975587901977e-01,6.496416378038737394e-01,-2.833363810736267419e-01
1.000000000000000056e-01,8.400000000000000000e+01,-2.034606724411388345e+00,4.508671598012529147e-01,1.410059021103925725e-01,-7.716431097700497954e-01,-2.577665442599635925e-01,-6.985929724641135596e-01,1.240532621619788500e+00,-4.375144277286902583e-01,-2.178847455233093311e-01
1.000000000000000056e-01,8.500000000000000000e+01,6.827035162795633827e-01,5.641677411920160701e-01,-9.059836778231482313e-02,-8.407596998872339800e-01,-1.299713431202357938e+00,2.875261601818227680e-02,-1.463366119177261782e+00,-1.899968733226642170e+00,2.608616752353657642e+00
1.000000000000000056e-01,8.600000000000000000e+01,-5.541014984115169573e-02,-3.053178757224134898e+00,-4.792911071751953522e-01,-9.646869513966740972e-02,-1.763420460639257836e+00,8.542695937870072864e-01,2.500494099897385830e-02,8.109460764497286034e-01,1.516933310689103087e-01
1.000000000000000056e-01,8.700000000000000000e+01,3.327608258100287930e+00,1.453047195876946196e+00,-4.000625148767695261e-01,2.512882454998378035e-01,3.166807903151386827e-01,1.095930553816554687e+00,-7.740061526634822719e-01,-2.456852457515453503e-01,6.126314590227926321e-02
1.000000000000000056e-01,8.800000000000000000e+01,-1.430327086875069487e+00,1.806879933853600684e-01,1.303166994504592280e+00,1.339487747160665432e+00,-1.866919460877162429e+00,6.207878092326301056e-01,1.210193527571313155e+00,-2.997219836528973724e-01,-1.115617306639603790e+00
1.000000000000000056e-01,8.900000000000000000e+01,1.896694582377274063e+00,-1.599113406343650734e+00,-1.932848821090190850e+00,2.254707873613780222e+00,1.267924679707132379e-02,-4.269430451375185731e-01,-5.128225086365060248e-01,6.867812697519750653e-01,5.490652067475058073e-01
1.000000000000000056e-01,9.000000000000000000e+01,-2.805547925619830685e-01,-1.423165114946371435e-01,4.832227006407910919e-01,5.056532994093355660e-01,-1.449927256212069748e+00,-9.651366370154812468e-01,1.233208566569451881e+00,1.111714227901435814e+00,-4.936409392099869731e-01
1.000000000000000056e-01,9.100000000000000000e+01,1.369625027205570333e+00,-2.485684378512992954e+00,-2.451224660574315706e-01,1.231404208221178687e+00,-6.252501649682411511e-01,5.512198992353537497e-01,-4.100414135085347356e-01,8.246113471278149198e-01,8.796768424255800578e-02
1.000000000000000056e-01,9.200000000000000000e+01,5.047679347399672833e-01,2.777285295184741098e+00,2.020696572534912416e+00,-4.610578892295456588e-01,-4.074545354452610568e-02,-7.945497436310379191e-01,-8.648152344401846547e-02,-6.631870407886272245e-01,-4.691977576594612009e-01
1.000000000000000056e-01,9.300000000000000000e+01,5.527819990230821157e-01,3.844530168160515404e-01,5.847198897282914754e-01,-5.779061156965695778e-01,-1.230802126266183683e+00,9.505629662180036243e-01,-1.670398059587414608e+00,-1.218120722883926921e-01,-5.523094747644092806e-01
1.000000000000000056e-01,9.400000000000000000e+01,2.172783209014215178e-01,1.302192879132958003e+00,-9.451350930765555214e-01,-5.666430025747410948e-01,-2.298479162078484739e-01,-1.141729670219125525e+00,2.817838866365804940e-01,-1.115090143723914240e+00,1.493311573502187795e+00
1.000000000000000056e-01,9.500000000000000000e+01,5.913292470669263556e-01,-2.803306697668587200e-01,3.403809610899445337e-01,-1.286307979054464479e+00,-2.626998548502246789e-01,-1.550961017305822365e+00,-2.105428284530919125e+00,2.226796113836689628e+00,1.837462143321549335e-01
1.000000000000000056e-01,9.600000000000000000e+01,-5.752109366635570036e-03,2.746778438758981644e-02,2.036693783232900179e-01,-6.930268237785492946e-01,-7.694716275255547577e-01,6.737039206891719534e-01,-9.548574102165948707e-01,-1.201161803502601044e+00,3.305138639682214219e+00
1.000000000000000056e-01,9.700000000000000000e+01,8.877374315814828831e-01,6.667456315150760426e-01,5.240698230961527981e-01,-4.680506442058052219e-01,9.324167774200896319e-02,5.363542546690976132e-02,-4.887481936703536256e+00,-1.422531304793301254e+00,-7.318032642200146931e+00
1.000000000000000056e-01,9.800000000000000000e+01,-1.314758111188712331e+00,4.886374275143489654e-01,3.707012621755032544e+00,-1.176803561708140489e+00,-5.378994216698711472e-01,4.654012972371260326e-01,2.556125446078554853e-01,-8.047217672244656728e-02,-5.851407994713692107e-01
1.000000000000000056e-01,9.900000000000000000e+01,3.278626761248738530e-01,-7.898917940949098382e-01,-1.781608677529507245e+00,1.855171093607801636e+00,-9.532397771844320911e-01,6.975813086032420784e-01,-2.255085943878391841e-01,6.911794983156720473e-01,1.052706737421606364e+00
