# # masses,tags,x,y,z,vx,vy,vz,ax,ay,az
1.000000000000000056e-01,0.000000000000000000e+00,-1.650749097737096160e-01,8.269279763823451646e-01,1.635855978744685579e+00,-8.938147780201393527e-03,5.036014923417618805e-01,2.241506063834387330e+00,3.343336550593932754e-01,-8.369640902798322069e-01,-1.669796340548386215e+00
1.000000000000000056e-01,1.000000000000000000e+00,-7.849834471877524811e-01,-6.801872644988706806e-01,1.073042482081392635e+00,-5.623693515682655075e-01,-6.921479413827252847e-02,1.777702012111352647e-02,1.435992646073843693e+00,1.197597761575349473e+00,-1.242839375814679626e+00
1.000000000000000056e-01,2.000000000000000000e+00,-2.448027971533016878e+00,-7.652183147295615884e-01,-1.815694784587258859e+00,1.117616055972631584e+00,-1.340059040925977385e+00,-7.911349221891121886e-01,7.242320790329564995e-01,2.165775804519963765e-01,5.908189881805759880e-01
1.000000000000000056e-01,3.000000000000000000e+00,1.635850689736210450e-01,-2.515047020747646633e-01,9.033711172611536000e-01,1.048825566430079625e+00,-6.581773198563427296e-02,-3.049641861496232842e-01,-7.241510544055546061e-01,-6.751021797836442850e-02,-1.733242969971434677e+00
1.000000000000000056e-01,4.000000000000000000e+00,9.484966168355757343e-01,-6.685170894875069880e-01,-4.940713414538202564e-01,1.265031420765045045e+00,1.480207445094607221e+00,4.607865598020897124e-01,-8.756485303917970198e-01,1.277569138362523837e+00,9.480810915518027571e-01
1.000000000000000056e-01,5.000000000000000000e+00,-2.334302371400877707e+00,-1.248530549289925906e+00,-2.873897200373269345e-01,-7.621793701463140946e-01,1.278823168055899906e+00,-8.964024922694328046e-01,1.006836091750856976e+00,5.944058663736262460e-01,-3.485123012104351242e-02
1.000000000000000056e-01,6.000000000000000000e+00,3.519337354272252250e-01,1.244020801805063803e+00,6.304567044049038671e-01,-2.536834414646115476e+00,3.756361243877012202e-01,1.353080476089532747e+00,-3.452590481267196060e-02,-2.262365499184410211e+00,-6.673103555246965302e-01
1.000000000000000056e-01,7.000000000000000000e+00,-4.579369970101985349e-02,-5.550078080500043809e-01,8.075128781745126716e-01,-3.556090022993207422e-01,-4.570299107522556858e-01,1.903333138455180373e+00,3.981022075111387837e-01,1.384209314683549907e+00,-1.108349099301322971e+00
1.000000000000000056e-01,8.000000000000000000e+00,9.478654613032285736e-01,1.510039669951507069e+00,-2.756289132342087389e-01,1.550266360866340565e-01,-2.013716997138211284e-01,-1.078629573225060367e+00,-1.248826233632263083e+00,-1.979038019734522980e+00,9.034707213740164056e-01
1.000000000000000056e-01,9.000000000000000000e+00,-7.806157270586263630e-01,1.374644749072496674e-01,-6.984084631318633329e-01,-1.518016984987975659e+00,4.783378600884764797e-02,-1.170792083359393443e+00,9.089836867324920799e-01,-5.295313175462926791e-01,8.286532295198830722e-01
1.000000000000000056e-01,1.000000000000000000e+01,3.244413667251744293e-01,-7.033107879339893787e-01,8.560936922782697023e-01,-8.578519744610665354e-01,-1.131202068237906921e+00,5.287747404010032654e-03,-1.215476751367680075e+00,1.750593099462830038e+00,-1.320261836180855797e+00
1.000000000000000056e-01,1.100000000000000000e+01,-4.955228369035349911e-01,-1.263144265809432953e+00,1.967246025760117090e-01,1.414745020057327496e+00,-1.237966692568683635e+00,9.607282445023794804e-01,6.526863133765784530e-01,1.871743159802217393e+00,1.401777360249262250e-01
1.000000000000000056e-01,1.200000000000000000e+01,-7.467183221559044182e-02,8.431032302806960033e-01,4.080141801989785322e-02,1.202091498326824937e+00,-5.556216205687186660e-01,1.949140872188959595e+00,5.248942566906861229e-01,-9.113199932539584047e-01,5.368878280951275839e-01
1.000000000000000056e-01,1.300000000000000000e+01,2.965629990636911573e-01,1.139397238585081240e+00,-3.095906865361084392e-01,-1.197449688084405856e-01,8.570694448634620377e-01,1.361250763664398344e-01,8.363923389216335602e-01,1.050334401060368572e+00,1.381395790086772102e-01
1.000000000000000056e-01,1.400000000000000000e+01,1.505512282242416344e-01,-6.830574398153463345e-02,4.573237934752556466e-01,-4.082954243626363972e-02,-1.643839165980984229e-01,6.104653706930436748e-03,-5.920236106894295469e-01,4.333640587216601725e-01,-3.200384564829529821e-01
1.000000000000000056e-01,1.500000000000000000e+01,-6.403834384395821200e-01,-5.661378165269906892e-01,-1.443680565299608753e-01,-4.084597492652125572e-01,-6.833191424796822844e-01,5.346172326975415778e-01,1.507265450941502216e+00,9.643415849841128207e-01,3.257172772705311248e-01
1.000000000000000056e-01,1.600000000000000000e+01,-3.596415704616341413e-01,-4.139491389821244316e-01,-4.503999162486007624e-01,1.620276540779274077e-01,1.003686942287940198e+00,1.469564604854125767e+00,1.354302045900854123e+00,1.131412771185487776e+00,1.428098975156039563e+00
